中央电视,#genre#
江西卫视(高清),http://117.148.179.157/PLTV/88888888/224/3221231511/index.m3u8
江西卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225705/index.m3u8
江西卫视(高清),http://39.135.34.144:8080/000000001000/1000000001000013731/index.m3u8?test/PLTV/=02
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8
 重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8
 重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
 重庆卫视,http://39.134.116.30:8080/PLTV/88888910/224/3221225692/index.m3u8
 重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
 重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225612/index.m3u8?fmt=ts2hls
 重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
山东卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8
山东卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8
山东卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
山东卫视(高清),http://117.148.179.137/PLTV/88888888/224/3221227909/index.m3u8
山东卫视(高清),http://117.148.179.137/PLTV/88888888/224/3221227909/index.m3u8
山东卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/sdwshd/4000000/mnf.m3u8
山东卫视(高清),http://117.148.179.137/PLTV/88888888/224/3221227909/index.m3u8
山东卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
山东卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
山东卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
山东卫视(高清),http://111.20.33.93/TVOD/88888893/224/3221226209/index.m3u8
 山东卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
 山东卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
 山东卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8
 山东卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
 山东卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8
 山东卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/sdwshd/4000000/mnf.m3u8
山东卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
山东卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
山东卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8
山西卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225730/index.m3u8?fmt=ts2hlsts
山西卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8?fmt=ts2hlsts
山西卫视(高清),http://39.135.138.58:18890/PLTV/88888910/224/3221225729/index.m3u8
山西卫视(高清),http://111.40.196.34/wh7f454c46tw1449109407_783018591/PLTV/88888888/224/3221225520/index.m3u8?icpid=88888888&RTS=1646915696&from=1&hms_devid=103
陕西卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视(高清),http://117.148.179.156/PLTV/88888888/224/3221231408/index.m3u8
天津卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225698/index.m3u8
天津卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225739/index.m3u8
天津卫视(高清),http://117.169.120.140:8080/live/hdtianjinstv/.m3u8
天津卫视(高清),http://117.148.179.146/PLTV/88888888/224/3221228905/index.m3u8
天津卫视(高清),http://117.169.120.140:8080/live/hdtianjinstv/.m3u8
天津卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
天津卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
天津卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
天津卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
天津卫视(高清),http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
天津卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls
天津卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8
天津卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
天津卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225698/index.m3u8
天津卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225739/index.m3u8
天津卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225698/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://183.207.248.168/ott.js.chinamobile.com/PLTV/3/224/3221227380/index.m3u8
辽宁卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/lnwshd/4000000/mnf.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://61.160.152.2/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
 辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8
 辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
 辽宁卫视,http://39.134.66.66/PLTV/88888888/224/3221225499/index.m3u8
 辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
 辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8
 辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8
 辽宁卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/lnwshd/4000000/mnf.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8
吉林卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视(高清),http://117.148.179.164/PLTV/88888888/224/3221231472/index.m3u8
吉林卫视(高清),http://117.148.179.164/PLTV/88888888/224/3221231472/index.m3u8
吉林卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视(高清),http://112.17.40.221/PLTV/88888888/224/3221232903/index.m3u8
黑龙江卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225736/index.m3u8?fmt=ts2hls
黑龙江卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225690/index.m3u8?fmt=ts2hls
黑龙卫视(高清),http://117.148.179.141/PLTV/88888888/224/3221231967/index.m3u8
黑龙卫视(高清),http://117.148.179.162/PLTV/88888888/224/3221231520/index.m3u8
黑龙卫视(高清),http://39.135.34.144:8080/000000001000/1000000001000009082/index.m3u8?test/PLTV/=02
黑龙卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240131_1/playlist.m3u8?CONTENTID=00000110240131_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
黑龙江卫视(高清),http://117.148.179.162/PLTV/88888888/224/3221231520/index.m3u8
黑龙江卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hljwshd/4000000/mnf.m3u8
 黑龙江卫视(高清),http://183.207.249.36:80/PLTV/4/224/3221227323/index.m3u8?
 黑龙江卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225690/index.m3u8
 黑龙江卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225736/index.m3u8
 黑龙江卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls
 黑龙江卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8
 黑龙江卫视(高清),http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8
 黑龙江卫视(高清),http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hljwshd/4000000/mnf.m3u8
青海卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225727/index.m3u8
青海卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
青海卫视(高清),http://39.135.138.60:18890/PLTV/88888910/224/3221225727/index.m3u8
青海卫视(高清),http://117.148.179.151/PLTV/88888888/224/3221231435/index.m3u8
青海卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225727/index.m3u8
内蒙古卫视(高清),http://117.169.120.140:8080/live/neimenggustv/.m3u8
内蒙古卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225667/index.m3u8
内蒙古卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
蒙古卫视(高清),http://117.148.179.151/PLTV/88888888/224/3221231478/index.m3u8
蒙古卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
蒙古卫视(高清),http://39.134.65.141/PLTV/88888888/224/3221225835/index.m3u8
蒙古卫视(高清),http://117.148.179.151/PLTV/88888888/224/3221231478/index.m3u8
蒙古卫视(高清),http://39.135.138.59:18890/TVOD/88888910/224/3221225667/index.m3u8
贵州卫视(高清),http://39.135.138.58:18890/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
贵州卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8?fmt=ts2hls
贵州卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视(高清),http://39.135.34.144:8080/000000001000/1000000002000003169/index.m3u8?test/PLTV/=02
贵州卫视(高清),http://61.160.152.2/live.aishang.ctlcdn.com/00000110240318_1/playlist.m3u8?CONTENTID=00000110240318_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
宁夏卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视(高清),http://117.169.120.140:8080/live/ningxiastv/.m3u8
宁夏卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视(高清),http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=6
宁夏卫视(高清),http://117.169.120.140:8080/live/ningxiastv/.m3u8
宁夏卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视(高清),http://117.169.120.140:8080/live/ningxiastv/.m3u8
宁夏卫视(高清),http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=6
宁夏卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
云南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225664/index.m3u8
云南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
云南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
海南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225722/index.m3u8
海南卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
海南卫视(高清),http://39.135.138.59:18890/TVOD/88888910/224/3221225722/index.m3u8
海南卫视(高清),http://39.135.34.144:8080/000000001000/7899627377857656087/index.m3u8?test/PLTV/=02
新疆卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视(高清),http://112.17.40.220/PLTV/88888888/224/3221232909/index.m3u8
西藏卫视(高清),http://39.135.138.59:18890/PLTV/88888910/224/3221225723/index.m3u8
西藏卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
西藏卫视(高清),http://117.148.179.162/PLTV/88888888/224/3221231558/index.m3u8
兵团卫视(高清),http://117.148.179.162/PLTV/88888888/224/3221231469/index.m3u8
兵团卫视(高清),http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8
福建卫视(高清),http://39.135.34.144:8080/000000001000/1000000002000009263/index.m3u8?test/PLTV/=02
三沙卫视(高清),https://pull2.ssws.tv/live/SswsTV20210803.m3u8
甘肃卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225724/index.m3u8
香港卫视(高清),http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
澳亚卫视(高清),http://live.mastvnet.com:800/4rlff1m/live.m3u8
厦门卫视(高清),http://117.148.179.134/PLTV/88888888/224/3221229184/index.m3u8
教育卫视(高清),http://117.148.179.157/PLTV/88888888/224/3221231549/index.m3u8
安多卫视(高清),http://stream.qhbtv.com/adws/sd/live.m3u8
康巴卫视(高清),http://39.134.66.66/PLTV/88888888/224/3221225527/index.m3u8
上海卫视(高清),http://39.134.115.163:8080/PLTV/88888910/224/3221225654/index.m3u8
海峡卫视(高清),http://39.135.55.105:6610/PLTV/88888888/224/3221227198/index.m3u8?servicetype=1
中国气象(高清),http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
中国气象(高清),http://140.207.241.3:8080/live/program/live/zgqx/1300000/d1.m3u8
延边卫视(高清),http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边卫视(高清),http://ncyd.jilu8.cn/PLTV/88888910/224/3221226201/index.m3u8
延边卫视(高清),http://39.134.65.141/PLTV/88888888/224/3221225852/index.m3u8
4K超清,#genre#
CCTV-4K超高清,https://p.ggiptv.com/v/4k.m3u8
CCTV-4K超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
欢笑剧场4K,http://shbu4k.live.bestvcdn.com:8080/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场4K,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场4K,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
4K剧场,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231624/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
爱上4K,http://111.20.33.93/TVOD/88888893/224/3221226352/index.m3u8
4K频道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
华数4K电影,http://111.40.196.28/0000000000001000/1.m3u8?Contentid=6000000003000004748&livemode=1&stbId=1213&channel-id=wasusyt
连续剧4K,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
CNC中文4K,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
NC英文4K,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
清华大学4K,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
越南VTC134K,http://vcdn1.vtc.gov.vn:1935/m_4k/smil:4k.smil/playlist.m3u8
Clarity4K,https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
LoveNature4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
CCTV-8K超高清,http://117.148.179.148/PLTV/88888888/224/3221233350/1.m3u8
CCTV-8K超高清,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233413/index.m3u8
CCTV8K,http://117.148.179.148/PLTV/88888888/224/3221233350/1.m3u8
CCTV-16奥运,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
北京冬奥纪实,http://39.135.138.58:18890/PLTV/88888910/224/3221225676/index.m3u8
 轮播电影,#genre#
电影轮播①台,http://117.148.179.163/PLTV/88888888/224/3221231556/index.m3u8
电影轮播②台,http://117.148.179.163/PLTV/88888888/224/3221231627/index.m3u8
电影轮播③台,http://117.148.179.163/PLTV/88888888/224/3221231504/index.m3u8
电影轮播④台,http://117.148.179.163/PLTV/88888888/224/3221231564/index.m3u8
电影轮播⑤台,http://117.148.179.163/PLTV/88888888/224/3221231565/index.m3u8
电影轮播⑥台,http://117.148.179.157/PLTV/88888888/224/3221231787/index.m3u8
电影轮播⑦台,http://117.148.179.157/PLTV/88888888/224/3221231757/index.m3u8
电影轮播⑧台,http://117.148.179.157/PLTV/88888888/224/3221231763/index.m3u8
电影轮播⑨台,http://182.151.211.171:808/hls/58/index.m3u8
电影轮播10台,http://bp-caster.bestv.com.cn/480/1/video.m3u8
电影轮播12台,http://117.148.179.163/PLTV/88888888/224/3221231627/index.m3u8
电影轮播13台,http://117.148.179.163/PLTV/88888888/224/3221231504/index.m3u8
电影轮播14台,http://117.148.179.163/PLTV/88888888/224/3221231564/index.m3u8
电影轮播15台,http://117.148.179.163/PLTV/88888888/224/3221231565/index.m3u8
电影轮播16台,http://117.148.179.163/PLTV/88888888/224/3221231568/index.m3u8
电影轮播17台,http://117.148.179.163/PLTV/88888888/224/3221231628/index.m3u8
电影轮播18台,http://117.148.179.163/PLTV/88888888/224/3221231583/index.m3u8
电影轮播19台,http://117.148.179.163/PLTV/88888888/224/3221231624/index.m3u8
电影轮播20台,http://117.148.179.163/PLTV/88888888/224/3221231628/index.m3u8
电影轮播21台,http://117.148.179.163/PLTV/88888888/224/3221231627/index.m3u8
电影轮播22台,http://117.148.179.163/PLTV/88888888/224/3221231634/index.m3u8
电影轮播23台,http://117.148.179.163/PLTV/88888888/224/3221231637/index.m3u8
电影轮播25台,http://117.148.179.163/PLTV/88888888/224/3221231643/index.m3u8
电影轮播26台,http://117.148.179.163/PLTV/88888888/224/3221231652/index.m3u8
电影轮播27台,http://117.148.179.163/PLTV/88888888/224/3221231645/index.m3u8
电影轮播28台,http://117.148.179.163/PLTV/88888888/224/3221231657/index.m3u8
电影轮播29台,http://117.148.179.163/PLTV/88888888/224/3221231672/index.m3u8
电影轮播30台,http://117.148.179.163/PLTV/88888888/224/3221231699/index.m3u8
电影轮播31台,http://117.148.179.163/PLTV/88888888/224/3221231727/index.m3u8
电影轮播33台,http://117.148.179.163/PLTV/88888888/224/3221231787/index.m3u8
电影轮播34台,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
电影轮播35台,http://117.148.179.139/PLTV/88888888/224/3221231640/index.m3u8
电影轮播36台,http://117.148.179.139/PLTV/88888888/224/3221231643/index.m3u8
电影轮播37台,http://117.148.179.139/PLTV/88888888/224/3221231645/index.m3u8
电影轮播38台,http://117.148.179.139/PLTV/88888888/224/3221231652/index.m3u8
电影轮播39台,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
电影轮播40台,http://117.148.179.163/PLTV/88888888/224/3221231504/index.m3u8
电影轮播41台,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
基础教育,#genre#
一年级,http://liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8
一年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkyinj/1300000/mnf.m3u8
二年级,http://liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8
二年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkernj/1300000/mnf.m3u8
三年级,http://liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8
三年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kksannj/1300000/mnf.m3u8
四年级,http://liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8
四年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kksinj/1300000/mnf.m3u8
五年级,http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8
五年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkwunj/1300000/mnf.m3u8
六年级,http://liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8
六年级,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkliunj/1300000/mnf.m3u8
初一,http://liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8
初一,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkqinj/1300000/mnf.m3u8
初二,http://liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8
初二,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkbanj/1300000/mnf.m3u8
初三,http://liveplay-kk.rtxapp.com/live/program/live/kkjiunj/1300000/mnf.m3u8
初三,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkjiunj/1300000/mnf.m3u8
高一,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
高一,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
高二,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
高二,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
高三,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8
高三,https://keonline.shanghai.liveplay.qq.com/live/program/live/kkgaosannj/1300000/mnf.m3u8
空中课堂-一年级,http://117.148.179.182/PLTV/88888888/224/3221231721/index.m3u8
空中课堂-二年级,http://117.148.179.172/PLTV/88888888/224/3221231663/index.m3u8
空中课堂-三年级,http://117.148.179.163/PLTV/88888888/224/3221231739/index.m3u8
空中课堂-四年级,http://117.148.179.165/PLTV/88888888/224/3221231748/index.m3u8
空中课堂-五年级,http://117.148.179.165/PLTV/88888888/224/3221231766/index.m3u8
空中课堂-六年级,http://117.148.179.167/PLTV/88888888/224/3221231796/index.m3u8
空中课堂-七年级,http://117.148.179.156/PLTV/88888888/224/3221231781/index.m3u8
空中课堂-八年级,http://117.148.179.155/PLTV/88888888/224/3221231691/index.m3u8
空中课堂-九年级,http://117.148.179.174/PLTV/88888888/224/3221231642/index.m3u8
 空中课堂-高一年级,http://117.148.179.160/PLTV/88888888/224/3221231705/index.m3u8
空中课堂-高二年级,http://117.148.179.179/PLTV/88888888/224/3221231630/index.m3u8
空中课堂-高三年级,http://117.148.179.166/PLTV/88888888/224/3221231690/index.m3u8
香港电台,#genre#
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰中文,http://125.210.152.21:9120/live/FHZW.m3u8
凤凰中文,http://111.20.33.93/PLTV/88888893/224/3221226547/index.m3u8
凤凰中文,http://183.207.249.34/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://183.207.248.169/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://183.207.248.170/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://111.59.189.40:8445/tsfile/live/1020_1.m3u8
凤凰中文,http://124.238.99.44:808/hls/348/index.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰资讯,http://183.207.249.35/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/index.m3u8
凤凰资讯,http://anren.live/HK/AQtQ.m3u8
凤凰资讯,http://183.207.249.34/PLTV/3/224/3221226923/index.m3u8
凤凰资讯,http://www.fdkj.net:9901/tsfile/live/1017_1.m3u8
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8
凤凰资讯(高清),http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰卫视,http://117.169.120.138:8080/live/fhchinese/index.m3u8
